ID	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57	S58	S59	S60	S61	S62	S63	S64	S65	S66	S67	S68	S69	S70	S71	S72	S73	S74	S75	S76	S77	S78	S79	S80	S81	S82	S83	S84	S85	S86	S87	S88	S89	S90	S91	S92	S93	S94	S95	S96	S97	S98	S99	S100	S101	S102	S103	S104	S105	S106	S107	S108	S109	S110	S111	S112	S113	S114	S115	S116	S117	S118	S119	S120	S121	S122	S123	S124	S125	S126	S127	S128	S129	S130	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S146	S147	S148	S149	S150	S151	S152	S153	S154	S155	S156	S157	S158	S159	S160	S161	S162	S163	S164	S165	S166	S167	S168	S169	S170	S171	S172	S173	S174	S175	S176	S177	S178	S179	S180	S181	S182	S183	S184	S185	S186	S187	S188	S189	S190	S191	S192	S193	S194	S195	S196	S197	S198	S199	S200	S201	S202	S203	S204	S205	S206	S207	S208	S209	S210	S211	S212	S213	S214	S215	S216	S217	S218	S219	S220	S221	S222	S223	S224	S225	S226	S227	S228	S229	S230	S231	S232	S233	S234	S235	S236	S237
CpG37	0.536759	0.403048	0.514465	0.69109	0.461698	0.53438	0.790341	0.478758	0.563299	0.594671	0.439493	0.448675	0.513282	0.566229	0.51435	0.554869	0.750945	0.441907	0.687053	0.425685	0.580414	0.441557	0.566346	0.51411	0.673304	0.524517	0.492364	0.520862	0.470618	0.592313	0.450669	0.498185	0.683059	0.504077	0.421205	0.506405	0.650001	0.439473	0.658995	0.498671	0.536799	0.562993	0.614963	0.608647	0.455702	0.537958	0.375478	0.558557	0.589478	0.673391	0.563561	0.576254	0.436289	0.701099	0.679431	0.584596	0.528831	0.466711	0.556055	0.596431	0.408804	0.495136	0.447301	0.770175	0.55563	0.460756	0.42492	0.534361	0.437937	0.61262	0.446318	0.577429	0.572957	0.563269	0.454	0.388893	0.721192	0.48056	0.413259	0.491088	0.61583	0.556303	0.526433	0.369367	0.521756	0.703951	0.438344	0.517842	0.55028	0.55912	0.602865	0.552186	0.403171	0.38332	0.510891	0.516603	0.713201	0.519255	0.514108	0.587697	0.436152	0.551756	0.590639	0.422916	0.60268	0.417849	0.420468	0.57378	0.449776	0.431433	0.413347	0.458641	0.558376	0.480828	0.705797	0.454971	0.389988	0.598699	0.764924	0.674577	0.382764	0.542374	0.577025	0.548121	0.425091	0.452853	0.576259	0.684934	0.508459	0.564563	0.740845	0.53656	0.607946	0.631926	0.678265	0.581743	0.459654	0.455839	0.677645	0.798035	0.753136	0.694646	0.579952	0.553425	0.660889	0.551737	0.575807	0.553697	0.687661	0.418017	0.753647	0.505803	0.509395	0.614785	0.62091	0.615534	0.653181	0.563075	0.451914	0.620313	0.526955	0.491507	0.543847	0.6655	0.33073	0.595626	0.613395	0.539258	0.564832	0.60071	0.452391	0.472261	0.59692	0.735052	0.438072	0.551679	0.722836	0.553571	0.51818	0.623262	0.382757	0.549855	0.439979	0.655793	0.542003	0.590658	0.516912	0.419758	0.55356	0.591433	0.488465	0.421817	0.656319	0.550394	0.559153	0.46181	0.651322	0.76857	0.556851	0.448984	0.544092	0.628552	0.557098	0.480643	0.535248	0.423628	0.462693	0.626348	0.720816	0.550469	0.581714	0.472877	0.559708	0.671557	0.484726	0.470978	0.606422	0.51601	0.542677	0.562675	0.534536	0.402826	0.776382	0.45317	0.468174	0.58951	0.43218	0.541146	0.443202	0.600459	0.543096	0.63559	0.652837	0.501908	0.637021	0.554664	0.465643
CpG38	0.699055	0.720927	0.759258	0.657222	0.605732	0.81927	0.772359	0.650185	0.558894	0.661335	0.633983	0.656771	0.694103	0.600666	0.768974	0.765831	0.713863	0.707041	0.658447	0.643579	0.649619	0.655767	0.639147	0.674269	0.732145	0.556785	0.659253	0.584287	0.800118	0.643873	0.817136	0.737661	0.724874	0.685189	0.665016	0.780602	0.614641	0.674824	0.669515	0.738192	0.747694	0.733348	0.649862	0.714215	0.646461	0.659845	0.79242	0.686287	0.685273	0.725038	0.585038	0.615481	0.645633	0.74145	0.65285	0.683451	0.690753	0.672095	0.655333	0.657232	0.687161	0.733324	0.728343	0.597142	0.635713	0.621454	0.710794	0.689916	0.644248	0.711523	0.664376	0.712603	0.731927	0.533766	0.784184	0.713168	0.760364	0.741438	0.722185	0.673788	0.72075	0.686197	0.545227	0.771852	0.720094	0.581254	0.751935	0.621272	0.553654	0.737369	0.782538	0.718157	0.707283	0.68487	0.544346	0.64123	0.675676	0.651924	0.623872	0.724959	0.59267	0.717414	0.671216	0.645371	0.756796	0.703178	0.739891	0.634462	0.715645	0.667892	0.787294	0.655614	0.665622	0.62457	0.695563	0.744176	0.686234	0.693761	0.595229	0.677687	0.779915	0.751896	0.704437	0.81259	0.740055	0.647617	0.670782	0.686633	0.763235	0.775397	0.756587	0.675367	0.673579	0.705874	0.652623	0.622114	0.726568	0.650717	0.624439	0.591247	0.656312	0.788475	0.583748	0.701158	0.595334	0.651388	0.798284	0.764022	0.653442	0.602418	0.779985	0.662267	0.759905	0.596248	0.579515	0.691124	0.644044	0.626344	0.650988	0.632425	0.714652	0.689496	0.770586	0.602437	0.688091	0.786325	0.671391	0.793851	0.680879	0.771345	0.667846	0.762611	0.670676	0.743296	0.64617	0.779308	0.665403	0.647829	0.762977	0.686832	0.706252	0.690619	0.774431	0.639854	0.748555	0.731101	0.662622	0.744906	0.695314	0.820245	0.622357	0.764188	0.788385	0.659987	0.809757	0.739664	0.597203	0.686521	0.670057	0.779716	0.726466	0.700746	0.656214	0.622858	0.770855	0.697973	0.796915	0.672049	0.783934	0.773574	0.642284	0.707573	0.689975	0.68154	0.651611	0.6347	0.725726	0.743386	0.663184	0.559311	0.777338	0.702637	0.714747	0.553515	0.742566	0.728273	0.570003	0.742062	0.68667	0.741925	0.722446	0.672069	0.572313	0.702351	0.803706	0.752065	0.667143
CpG39	0.502392	0.377101	0.315248	0.483349	0.513561	0.449343	0.375674	0.639337	0.442912	0.650261	0.55463	0.426694	0.589171	0.63368	0.606689	0.472429	0.389348	0.55554	0.575986	0.5985	0.345832	0.479096	0.423415	0.454057	0.367907	0.484083	0.539217	0.618415	0.475166	0.428113	0.343245	0.585169	0.530704	0.471384	0.357379	0.350597	0.537362	0.529171	0.666635	0.485735	0.539268	0.445138	0.329213	0.442395	0.598094	0.387622	0.694343	0.520972	0.412988	0.584744	0.464254	0.444064	0.342934	0.356995	0.57711	0.507869	0.460769	0.533594	0.471636	0.385777	0.661638	0.50776	0.564129	0.455146	0.611211	0.40332	0.613181	0.481026	0.473571	0.557104	0.388959	0.68235	0.269417	0.472772	0.627007	0.322836	0.540954	0.490804	0.409972	0.57638	0.482019	0.453413	0.469266	0.40255	0.503435	0.354732	0.451939	0.597404	0.628545	0.345924	0.592032	0.697564	0.467852	0.651531	0.40661	0.321157	0.574071	0.459531	0.56197	0.358945	0.425876	0.315496	0.42375	0.441955	0.579808	0.487646	0.671282	0.506343	0.429774	0.509502	0.422981	0.600571	0.655416	0.503122	0.311695	0.539976	0.435567	0.441712	0.501187	0.497395	0.474486	0.47631	0.475625	0.475582	0.685032	0.616129	0.592476	0.630607	0.526835	0.488981	0.396899	0.519413	0.442616	0.317222	0.514674	0.584653	0.637468	0.392744	0.630121	0.683692	0.479382	0.428294	0.624581	0.468151	0.603142	0.480616	0.342815	0.662171	0.609055	0.55757	0.425885	0.313957	0.514942	0.498605	0.579939	0.547501	0.483085	0.491185	0.40222	0.380343	0.503475	0.5513	0.470201	0.644152	0.372059	0.443938	0.65061	0.484258	0.401183	0.567193	0.58528	0.559003	0.591411	0.408419	0.462527	0.513002	0.360505	0.642841	0.32412	0.611508	0.345554	0.351463	0.477346	0.512012	0.520368	0.408877	0.428968	0.456122	0.478885	0.482569	0.558333	0.517404	0.656117	0.455622	0.496738	0.391529	0.605404	0.469975	0.56387	0.606214	0.46081	0.520393	0.507829	0.493478	0.465385	0.373625	0.475029	0.407128	0.423943	0.659697	0.705409	0.589645	0.399249	0.467661	0.449733	0.59616	0.609617	0.631501	0.422698	0.56786	0.455707	0.504439	0.458167	0.527902	0.399872	0.6199	0.344733	0.456733	0.502167	0.618712	0.447811	0.539618	0.479829	0.566255	0.591836	0.519579	0.508857
CpG40	0.458981	0.497664	0.420955	0.351436	0.723819	0.828907	0.573607	0.81624	0.415963	0.486619	0.740602	0.518534	0.734453	0.478843	0.505487	0.76333	0.473214	0.455962	0.868948	0.452709	0.445363	0.494984	0.762096	0.747938	0.572159	0.436182	0.668545	0.773247	0.608463	0.505231	0.374014	0.500078	0.493607	0.439108	0.789596	0.801183	0.743407	0.892471	0.445412	0.315311	0.750069	0.705365	0.566691	0.510623	0.628201	0.744519	0.574475	0.560053	0.505073	0.643294	0.244618	0.792052	0.412144	0.798057	0.475794	0.479297	0.847514	0.770759	0.458603	0.521093	0.450384	0.772369	0.468513	0.540022	0.451955	0.776353	0.570624	0.452299	0.83947	0.388859	0.525841	0.566396	0.755011	0.331983	0.409904	0.461209	0.679514	0.820516	0.531969	0.493676	0.818156	0.572219	0.543353	0.547645	0.6463	0.466839	0.724016	0.401131	0.574213	0.461934	0.748784	0.501334	0.398592	0.471048	0.505455	0.454381	0.466231	0.453335	0.388339	0.43764	0.404444	0.48119	0.744852	0.485591	0.550238	0.470907	0.439397	0.432361	0.791913	0.216232	0.63605	0.495432	0.54878	0.474621	0.425492	0.876792	0.755093	0.535197	0.684148	0.528638	0.760713	0.744667	0.507885	0.433696	0.820737	0.602435	0.516356	0.438996	0.534362	0.672034	0.542501	0.542907	0.437291	0.418859	0.582222	0.273786	0.806044	0.424758	0.515344	0.475638	0.340669	0.477846	0.44917	0.491083	0.427185	0.854547	0.169605	0.76525	0.313417	0.604903	0.513371	0.429675	0.733348	0.783439	0.399985	0.468922	0.635852	0.779591	0.81069	0.360232	0.38961	0.700699	0.337848	0.378019	0.452309	0.727729	0.801602	0.495806	0.460899	0.382252	0.468193	0.437157	0.440292	0.766584	0.523909	0.458442	0.838778	0.486511	0.44105	0.813212	0.686938	0.678127	0.399374	0.802518	0.480208	0.754989	0.41921	0.527409	0.522069	0.230608	0.379412	0.624997	0.734553	0.853705	0.524401	0.709795	0.756758	0.712853	0.539542	0.773847	0.764525	0.353548	0.389372	0.396805	0.511421	0.480352	0.736219	0.122201	0.826647	0.493087	0.423595	0.500601	0.63026	0.473567	0.394282	0.382151	0.543523	0.283236	0.562498	0.48483	0.845404	0.423195	0.742746	0.479383	0.816477	0.469632	0.446009	0.475294	0.485361	0.669106	0.523306	0.422696	0.435321	0.60881	0.497473	0.792882	0.453718
CpG41	0.609042	0.60861	0.292525	0.627604	0.800478	0.519058	0.529784	0.570989	0.700715	0.720754	0.665752	0.666882	0.693447	0.342562	0.503446	0.668957	0.595547	0.715472	0.67068	0.717205	0.709126	0.323902	0.75268	0.616855	0.740407	0.646784	0.607919	0.657957	0.693593	0.606519	0.537257	0.582878	0.580798	0.645701	0.748873	0.686401	0.794781	0.561129	0.604318	0.46521	0.689197	0.64964	0.634409	0.641114	0.636263	0.285153	0.533363	0.0478964	0.59655	0.322707	0.599088	0.691472	0.616782	0.460632	0.603838	0.62025	0.531443	0.32809	0.605413	0.741008	0.656651	0.634533	0.651607	0.659369	0.710147	0.679575	0.64369	0.525753	0.631174	0.694039	0.633541	0.724806	0.760168	0.572163	0.701655	0.602572	0.298652	0.834383	0.630263	0.6458	0.420504	0.629981	0.587199	0.546771	0.329073	0.630622	0.614959	0.681168	0.482726	0.675708	0.353968	0.705672	0.630694	0.41039	0.543947	0.676379	0.604299	0.553787	0.696735	0.85177	0.642472	0.376856	0.602113	0.656433	0.580644	0.62426	0.614299	0.576273	0.33634	0.665209	0.766491	0.359047	0.615494	0.629556	0.689341	0.269998	0.710434	0.717214	0.627686	0.737457	0.641714	0.668033	0.567334	0.512827	0.771354	0.623001	0.684727	0.711076	0.301804	0.6657	0.666345	0.658092	0.69565	0.540251	0.653108	0.606927	0.627686	0.678094	0.543976	0.800313	0.642484	0.674851	0.560179	0.570288	0.706464	0.722223	0.451774	0.66761	0.569881	0.439833	0.51228	0.582296	0.686246	0.464893	0.597496	0.51569	0.570288	0.48693	0.640444	0.623327	0.516261	0.574431	0.654336	0.708962	0.567663	0.587971	0.446578	0.66151	0.628752	0.643482	0.647204	0.454211	0.587884	0.571978	0.382202	0.621739	0.44049	0.683853	0.669792	0.635416	0.491858	0.698192	0.643217	0.618759	0.76489	0.62728	0.30237	0.612765	0.616312	0.582463	0.373098	0.443454	0.727423	0.456031	0.452478	0.675999	0.641423	0.590902	0.681562	0.685787	0.617498	0.660123	0.650552	0.714185	0.56595	0.522142	0.36832	0.663771	0.642734	0.606042	0.646184	0.687047	0.619351	0.607428	0.705134	0.696698	0.761588	0.558652	0.621893	0.596168	0.777371	0.551923	0.548681	0.727628	0.501375	0.631784	0.722689	0.641064	0.564209	0.538886	0.722068	0.685081	0.547532	0.561594	0.563796	0.56934	0.618413
CpG42	0.264795	0.211467	0.130055	0.101954	0.147716	0.305975	0.246115	0.150088	0.228963	0.155905	0.179861	0.163019	0.26896	0.229015	0.29035	0.188915	0.17159	0.258001	0.162725	0.18685	0.198897	0.154827	0.266726	0.191927	0.103161	0.205746	0.270174	0.286813	0.265198	0.192593	0.254803	0.23042	0.264002	0.284575	0.162225	0.258053	0.237747	0.239855	0.174517	0.249895	0.256088	0.215561	0.208094	0.183374	0.225286	0.241322	0.111123	0.190431	0.193438	0.271879	0.20398	0.251411	0.135676	0.161277	0.231108	0.0782618	0.20551	0.187629	0.198306	0.186353	0.196423	0.231735	0.176747	0.30937	0.231643	0.315338	0.178992	0.258697	0.18504	0.180785	0.268701	0.192366	0.133385	0.270313	0.261005	0.221857	0.153538	0.245657	0.232978	0.166752	0.277431	0.21965	0.21329	0.125228	0.153298	0.108591	0.222243	0.151626	0.264455	0.262271	0.133929	0.184276	0.182199	0.265982	0.179873	0.194669	0.232475	0.181979	0.185639	0.276018	0.283116	0.209228	0.248089	0.172933	0.287254	0.261785	0.221468	0.213443	0.184412	0.195876	0.273106	0.145149	0.301358	0.161448	0.225268	0.266685	0.124128	0.226243	0.168562	0.126311	0.143675	0.222523	0.199743	0.211371	0.300259	0.118122	0.208834	0.230914	0.301189	0.304789	0.202417	0.22479	0.248978	0.226645	0.247926	0.261273	0.184763	0.268903	0.263669	0.327378	0.186171	0.202735	0.167086	0.210424	0.123298	0.187467	0.264218	0.171163	0.261604	0.158013	0.118603	0.210204	0.212902	0.157469	0.115548	0.180561	0.142859	0.129493	0.25041	0.298021	0.288622	0.313012	0.318894	0.184848	0.16533	0.225278	0.235429	0.227053	0.23787	0.220041	0.146705	0.295788	0.161239	0.176059	0.307542	0.200121	0.19949	0.210151	0.144658	0.204142	0.255524	0.202866	0.218625	0.242316	0.194344	0.284891	0.29426	0.161943	0.185243	0.273076	0.274989	0.281705	0.207807	0.2622	0.309806	0.156645	0.203336	0.255765	0.182246	0.203336	0.259853	0.142085	0.158125	0.152838	0.198397	0.249684	0.236678	0.217355	0.119379	0.295699	0.217468	0.213486	0.226407	0.275547	0.288212	0.226489	0.279431	0.199438	0.273809	0.278259	0.197153	0.29041	0.202437	0.281204	0.144643	0.230328	0.267419	0.212057	0.272744	0.23928	0.208955	0.165319	0.165289	0.116391	0.119526	0.275185	0.220193
CpG43	0.671117	0.583099	0.561637	0.707135	0.689196	0.753864	0.547013	0.721935	0.57723	0.75614	0.542788	0.308147	0.545275	0.501694	0.551649	0.709978	0.74581	0.699444	0.569165	0.562517	0.67844	0.564	0.555483	0.324611	0.569995	0.557445	0.614102	0.508599	0.718303	0.31753	0.719128	0.714863	0.679889	0.278716	0.772941	0.721563	0.56495	0.717502	0.708973	0.307983	0.341434	0.597734	0.545069	0.543695	0.702529	0.561947	0.572319	0.325148	0.529929	0.565908	0.610346	0.700618	0.580616	0.747378	0.746114	0.54174	0.568619	0.745719	0.58791	0.349829	0.315753	0.712681	0.707416	0.531153	0.677619	0.309857	0.672148	0.307748	0.360766	0.723214	0.694178	0.538145	0.538848	0.341148	0.736062	0.583594	0.728622	0.529375	0.740116	0.734439	0.745365	0.535593	0.325906	0.742088	0.321313	0.405829	0.561024	0.711877	0.572945	0.731868	0.71339	0.536648	0.751876	0.580611	0.560906	0.740009	0.252753	0.698012	0.577078	0.315619	0.693961	0.687014	0.569244	0.519135	0.54827	0.277017	0.710147	0.750196	0.579877	0.5227	0.712217	0.541485	0.536854	0.598552	0.727655	0.774779	0.557979	0.314589	0.699498	0.337809	0.760095	0.61354	0.684547	0.624832	0.716009	0.677004	0.581599	0.586528	0.552571	0.649868	0.605553	0.613219	0.311282	0.599156	0.584022	0.719319	0.318693	0.713804	0.566313	0.574141	0.357781	0.740101	0.604649	0.743859	0.69005	0.571113	0.793809	0.561513	0.558681	0.756226	0.561261	0.695296	0.563525	0.290946	0.595452	0.790705	0.591696	0.750716	0.317935	0.542194	0.73444	0.719063	0.547833	0.607709	0.54764	0.334199	0.631623	0.588573	0.541754	0.588583	0.610501	0.556932	0.602854	0.54346	0.689853	0.663491	0.370423	0.53511	0.689414	0.654734	0.741174	0.748598	0.713968	0.547773	0.515459	0.577255	0.355966	0.566274	0.732628	0.578969	0.717679	0.615658	0.311479	0.758675	0.750393	0.639921	0.712793	0.539859	0.585754	0.689903	0.572092	0.708973	0.558429	0.642224	0.680141	0.597694	0.111322	0.540517	0.557509	0.713727	0.489788	0.70368	0.525081	0.584549	0.550035	0.700287	0.487809	0.549413	0.559274	0.687061	0.708049	0.558799	0.267147	0.658354	0.666628	0.608841	0.51768	0.748129	0.739046	0.650593	0.741812	0.608801	0.662951	0.269641	0.724764	0.539303	0.565325
CpG44	0.611706	0.581544	0.599825	0.55047	0.330475	0.561617	0.667714	0.515847	0.59517	0.594896	0.452169	0.62325	0.556745	0.519902	0.564016	0.596284	0.585923	0.60322	0.586801	0.49634	0.552389	0.536876	0.509056	0.568217	0.521011	0.517277	0.489049	0.534316	0.608909	0.500013	0.631799	0.56918	0.58771	0.539407	0.577705	0.531512	0.472975	0.505662	0.491032	0.677195	0.48934	0.611239	0.589197	0.585123	0.535584	0.499912	0.590052	0.569962	0.520739	0.489788	0.674135	0.608176	0.642913	0.547537	0.645548	0.503437	0.58578	0.639178	0.544943	0.514845	0.488185	0.460215	0.441831	0.520739	0.408122	0.547938	0.455381	0.546602	0.530019	0.584127	0.533712	0.413597	0.525519	0.479309	0.524358	0.549856	0.687762	0.488799	0.617272	0.482468	0.420795	0.521771	0.491931	0.620322	0.596561	0.553472	0.534637	0.504001	0.491545	0.573073	0.537196	0.436838	0.536334	0.516342	0.516656	0.501575	0.552097	0.470754	0.471829	0.535401	0.58918	0.613962	0.509865	0.479825	0.441796	0.477286	0.498047	0.649063	0.582724	0.467404	0.505176	0.506567	0.443109	0.522247	0.631554	0.615879	0.54057	0.496787	0.52071	0.456898	0.605122	0.661057	0.518717	0.584949	0.542109	0.51183	0.600451	0.472185	0.494728	0.401239	0.65798	0.603431	0.522651	0.53433	0.56348	0.49248	0.528623	0.534085	0.588885	0.437808	0.561229	0.658462	0.577193	0.631413	0.443536	0.508998	0.764347	0.517415	0.565165	0.480615	0.660147	0.570971	0.474071	0.527972	0.504383	0.608958	0.599357	0.538776	0.458825	0.646213	0.642661	0.577653	0.605674	0.62146	0.654592	0.587973	0.480199	0.644985	0.539917	0.609377	0.592039	0.659544	0.626335	0.682658	0.489543	0.623212	0.43709	0.473294	0.630836	0.491955	0.588104	0.616812	0.446194	0.618426	0.469483	0.581337	0.445702	0.640865	0.530964	0.578963	0.55351	0.564609	0.51787	0.504414	0.704622	0.6951	0.499964	0.483811	0.607244	0.42272	0.622345	0.456036	0.473214	0.513755	0.485705	0.620636	0.539417	0.534978	0.654834	0.598491	0.52003	0.599322	0.471302	0.548386	0.537363	0.51359	0.452902	0.585074	0.487834	0.490137	0.47964	0.564122	0.449284	0.472505	0.491469	0.62052	0.515905	0.497243	0.50509	0.612596	0.720207	0.535114	0.414381	0.398521	0.576507	0.44633	0.477959
CpG45	0.511781	0.598879	0.558664	0.625031	0.620718	0.703366	0.636265	0.543103	0.500874	0.610683	0.637222	0.697378	0.61531	0.434093	0.454989	0.701355	0.607169	0.564824	0.607572	0.594416	0.55658	0.560041	0.697748	0.592124	0.57388	0.573295	0.523601	0.542563	0.489897	0.721195	0.488054	0.600783	0.468398	0.573711	0.586691	0.599619	0.765717	0.608307	0.615745	0.476986	0.529816	0.648739	0.638887	0.487164	0.673563	0.479723	0.523182	0.794397	0.631084	0.546319	0.572988	0.5296	0.571485	0.525953	0.454792	0.481451	0.558625	0.617692	0.667891	0.649332	0.49434	0.72556	0.517492	0.577985	0.593524	0.520413	0.602814	0.607987	0.6616	0.560876	0.458878	0.585301	0.616915	0.557972	0.521505	0.593383	0.594416	0.591508	0.570652	0.439216	0.612212	0.721501	0.483363	0.608473	0.626174	0.555191	0.532038	0.537434	0.490241	0.607776	0.589453	0.526428	0.507354	0.581824	0.486757	0.522225	0.506489	0.714449	0.699174	0.620766	0.541684	0.577294	0.666036	0.64161	0.665966	0.476207	0.614667	0.516894	0.579435	0.553798	0.637409	0.576441	0.555916	0.554869	0.601737	0.587641	0.663884	0.658991	0.634649	0.542951	0.467211	0.653398	0.65597	0.538097	0.515478	0.593717	0.641483	0.498728	0.581316	0.663197	0.594225	0.526016	0.654112	0.462354	0.577618	0.491994	0.397601	0.577669	0.562604	0.774239	0.515631	0.505816	0.598419	0.633726	0.613319	0.6166	0.519714	0.672039	0.571546	0.533986	0.67051	0.47763	0.661719	0.563132	0.603551	0.481981	0.475979	0.466685	0.586425	0.571795	0.383127	0.456606	0.563287	0.621269	0.657957	0.786435	0.521263	0.680707	0.626205	0.766212	0.642558	0.526655	0.545967	0.567964	0.67219	0.645297	0.58157	0.541115	0.639377	0.629377	0.579638	0.450017	0.636084	0.601514	0.549257	0.627858	0.559888	0.487094	0.677608	0.638906	0.49311	0.513049	0.652479	0.524086	0.649	0.52781	0.7052	0.488237	0.613849	0.550663	0.641698	0.495913	0.607367	0.506723	0.662745	0.690016	0.730643	0.609508	0.574969	0.52175	0.588572	0.546588	0.497631	0.492373	0.637295	0.581698	0.63671	0.627315	0.620925	0.676699	0.45216	0.49668	0.49312	0.55217	0.500761	0.589161	0.577035	0.554011	0.483867	0.500945	0.43644	0.575754	0.561588	0.522556	0.693072	0.613538	0.625617
CpG46	0.51994	0.656672	0.703252	0.754722	0.457696	0.651146	0.464649	0.614038	0.690671	0.601212	0.463882	0.429371	0.516998	0.349372	0.511349	0.554083	0.67024	0.511342	0.401888	0.607283	0.484463	0.597107	0.29603	0.512665	0.368467	0.436845	0.690583	0.507104	0.380853	0.626128	0.53278	0.395795	0.369838	0.253742	0.573771	0.474804	0.433763	0.560114	0.773229	0.547018	0.520319	0.601962	0.437286	0.4186	0.401104	0.504176	0.263551	0.713388	0.463931	0.599105	0.400133	0.845502	0.654533	0.442331	0.423834	0.418531	0.380364	0.632951	0.449904	0.509627	0.51086	0.563325	0.437881	0.559515	0.45599	0.453801	0.558297	0.471197	0.355583	0.555155	0.554669	0.502562	0.555169	0.616232	0.386556	0.645245	0.402933	0.719074	0.384611	0.555483	0.496769	0.462664	0.452245	0.459807	0.458605	0.826755	0.678373	0.560053	0.603979	0.363876	0.332796	0.495328	0.678467	0.559565	0.507813	0.350846	0.454304	0.592988	0.71873	0.457903	0.589995	0.464835	0.30551	0.628096	0.731867	0.532381	0.454068	0.388107	0.617021	0.576601	0.533063	0.634072	0.646388	0.72357	0.478467	0.485378	0.380771	0.495331	0.388747	0.487783	0.51148	0.396259	0.472905	0.522818	0.32655	0.473324	0.680183	0.48194	0.581679	0.34931	0.507982	0.534238	0.539858	0.592346	0.656237	0.652333	0.376168	0.358308	0.434652	0.320379	0.513943	0.604615	0.280211	0.335982	0.470683	0.536011	0.493571	0.3404	0.551969	0.345699	0.49629	0.612745	0.343677	0.687626	0.603028	0.587691	0.449519	0.484233	0.615691	0.313556	0.428837	0.462321	0.552697	0.640423	0.394155	0.653894	0.597362	0.666198	0.437175	0.521293	0.507812	0.436208	0.592976	0.431604	0.522147	0.593139	0.650702	0.557684	0.73158	0.545201	0.665288	0.40358	0.510891	0.560296	0.519004	0.533153	0.694947	0.523363	0.741019	0.606862	0.675093	0.703072	0.31176	0.587761	0.45687	0.445419	0.521384	0.420897	0.706402	0.635708	0.487473	0.548483	0.4603	0.579193	0.483248	0.453521	0.449732	0.636809	0.543494	0.55201	0.355251	0.55737	0.462277	0.515443	0.383205	0.611703	0.41587	0.327447	0.735733	0.839757	0.558778	0.617603	0.496629	0.644926	0.296567	0.55202	0.739781	0.749007	0.448663	0.375324	0.459301	0.766981	0.391724	0.546103	0.517922	0.505241	0.474297
CpG47	0.564287	0.688503	0.504585	0.767158	0.664023	0.685871	0.658879	0.727034	0.665959	0.646062	0.646347	0.577789	0.46038	0.556432	0.703366	0.761117	0.420543	0.709784	0.603254	0.582562	0.691829	0.700026	0.584566	0.753897	0.747673	0.658351	0.648104	0.662199	0.792374	0.73409	0.665839	0.578791	0.654124	0.688515	0.539786	0.515873	0.665137	0.675177	0.699517	0.433764	0.678492	0.607694	0.698674	0.661063	0.769868	0.815556	0.846561	0.585913	0.635868	0.72427	0.720355	0.725725	0.603662	0.680822	0.794217	0.684456	0.742271	0.659541	0.68507	0.607281	0.629262	0.61465	0.718747	0.562216	0.633619	0.897492	0.801691	0.624228	0.539177	0.791391	0.768741	0.761278	0.787854	0.616332	0.683162	0.747433	0.686968	0.564741	0.621648	0.538053	0.673289	0.583039	0.676693	0.581439	0.61273	0.727179	0.581398	0.666078	0.680581	0.66079	0.582163	0.60868	0.792884	0.69507	0.430368	0.813451	0.835736	0.750222	0.700994	0.738201	0.90321	0.771161	0.70291	0.59462	0.751024	0.644452	0.701937	0.456077	0.700742	0.587101	0.64888	0.667776	0.68542	0.870441	0.635282	0.661036	0.665968	0.650646	0.763612	0.690643	0.592363	0.650378	0.602557	0.532024	0.73717	0.77279	0.595145	0.836973	0.675754	0.536698	0.804955	0.816088	0.743021	0.723728	0.577062	0.82322	0.657961	0.589107	0.853937	0.69738	0.65282	0.789046	0.876134	0.691819	0.534369	0.636605	0.671212	0.692411	0.397496	0.56789	0.730514	0.621716	0.553841	0.736836	0.838077	0.626304	0.7431	0.501046	0.833992	0.600597	0.685651	0.508457	0.821974	0.552251	0.807059	0.797422	0.551556	0.702761	0.714254	0.718451	0.704644	0.711888	0.681699	0.725643	0.84283	0.684573	0.603963	0.857361	0.727526	0.733554	0.679575	0.776378	0.567697	0.654473	0.654139	0.783001	0.709001	0.808298	0.639223	0.485191	0.702812	0.755256	0.472892	0.773138	0.73263	0.718262	0.640499	0.627405	0.738508	0.715281	0.463703	0.658052	0.664312	0.443862	0.665949	0.662468	0.607503	0.606209	0.547584	0.542781	0.480186	0.656297	0.780087	0.706278	0.61675	0.664273	0.649131	0.542821	0.781441	0.640143	0.780067	0.833631	0.928859	0.692794	0.710713	0.640293	0.684324	0.692576	0.517889	0.588052	0.747881	0.694215	0.760897	0.718185	0.676731	0.801378	0.737005
